,Property name,Order ID,Sale number,Order time,Source,Dispatch type,Sales channel name,Sales channel type,Payment method,Is preorder,Refund status,Net sales,Tax on net sales,Tips,Delivery charges,Service charges,DRS charges,Packaging charges,Additional charges,Charges,Revenue,Refunds,Revenue after refunds,Discounts
91,20 - Chocoberry - Cafe Cardiff,699cf82e-8f8c-4e5d-8300-3ded7c307367,254,2026-04-22 18:08:47,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,12.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,12.50,0.00
92,20 - Chocoberry - Cafe Cardiff,ubereats.B292B.urbanpiper.1134960304,B292B,2026-04-22 17:28:16,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,21.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.60,0.00,21.60,0.00
93,20 - Chocoberry - Cafe Cardiff,deliveroo.9730.urbanpiper.1134915981,9730,2026-04-22 16:40:08,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,20.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.88,0.00,20.88,-5.22
94,20 - Chocoberry - Cafe Cardiff,554fd035-dea1-464b-a3ee-c6eaf8df5ecc,253,2026-04-22 16:15:06,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
95,20 - Chocoberry - Cafe Cardiff,deliveroo.1036.urbanpiper.1134887076,1036,2026-04-22 16:13:09,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,0.00
96,20 - Chocoberry - Cafe Cardiff,justeats.n7lzpner6eggnt1brn604q,840450457,2026-04-22 16:11:56,Just Eat,Delivery,Chocoberry Cardiff - JustEat,Just Eat,Paid online,No,,16.20,0.00,0.00,1.09,0.00,0.00,0.00,0.00,1.09,17.29,0.00,17.29,0.00
97,20 - Chocoberry - Cafe Cardiff,deliveroo.5722.urbanpiper.1134884867,5722,2026-04-22 16:11:16,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,0.00
98,20 - Chocoberry - Cafe Cardiff,c0beb28e-1895-4bd3-8410-33fcc3324c25,252,2026-04-22 15:54:18,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,9.16,1.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,11.00,0.00
99,20 - Chocoberry - Cafe Cardiff,88a6530d-bf0f-4895-aa4b-bac8b91768b2,251,2026-04-22 15:51:09,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,2.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00,0.00
100,20 - Chocoberry - Cafe Cardiff,bb76b417-a8b4-4ec9-82c2-5b518e48446c,250,2026-04-22 15:34:54,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,10.83,2.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,13.00,0.00
101,20 - Chocoberry - Cafe Cardiff,16056040-67e2-47e0-a1a1-cc6cab9e8c85,249,2026-04-22 15:34:35,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,19.98,4.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,24.00,0.00
102,20 - Chocoberry - Cafe Cardiff,e2251280-afc9-475a-9626-158128bb8734,248,2026-04-22 15:27:24,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,14.00,0.00
103,20 - Chocoberry - Cafe Cardiff,679d80a2-6649-4dac-8129-a23863ada651,247,2026-04-22 15:05:55,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,17.17,2.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.50,0.00,19.50,0.00
104,20 - Chocoberry - Cafe Cardiff,81385ab5-a50f-4958-ae23-28475836b03a,246,2026-04-22 15:05:38,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,8.33,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00
105,20 - Chocoberry - Cafe Cardiff,68dab144-e9c3-477b-a4ee-0f9bbfb14b00,245,2026-04-22 13:52:00,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,12.50,0.00
106,20 - Chocoberry - Cafe Cardiff,0dd05b97-5d12-4bc5-ba1c-a53003fd4974,244,2026-04-22 13:43:33,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.50,0.00,5.50,0.00
107,20 - Chocoberry - Cafe Cardiff,ubereats.59A36.urbanpiper.1134702876,59A36,2026-04-22 13:40:15,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,15.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.60,0.00,15.60,0.00
108,20 - Chocoberry - Cafe Cardiff,d64c03ff-e217-4360-8788-58a3d56d3d17,243,2026-04-22 13:13:41,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,8.33,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00
109,20 - Chocoberry - Cafe Cardiff,41c06e18-e365-44da-8a6f-4f9d8aaef3af,242,2026-04-22 12:20:40,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,10.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,0.00
110,20 - Chocoberry - Cafe Cardiff,3adfcee8-6802-4ab2-a174-613569f86f44,241,2026-04-22 12:19:57,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,9.58,1.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.50,0.00,11.50,0.00
111,20 - Chocoberry - Cafe Cardiff,f3ef2e79-2487-4ed0-94e5-07764cccc2e6,427,2026-04-22 00:01:43,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,8.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.50,0.00,8.50,0.00
112,20 - Chocoberry - Cafe Cardiff,ab7066ac-2bb3-4d9e-b4b7-84bfea5ffc66,426,2026-04-21 23:48:08,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,7.00,0.00
113,20 - Chocoberry - Cafe Cardiff,ubereats.4CBBE.urbanpiper.1134306540,4CBBE,2026-04-21 23:45:52,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,19.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.50,0.00,19.50,0.00
114,20 - Chocoberry - Cafe Cardiff,960082ed-bc4d-44d3-b9e0-7c4f70dedc36,425,2026-04-21 23:43:48,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,7.83,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,0.00
115,20 - Chocoberry - Cafe Cardiff,0e1bcd86-34cd-44a7-b433-565a50420356,424,2026-04-21 23:41:49,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
116,20 - Chocoberry - Cafe Cardiff,deliveroo.2122.urbanpiper.1134305193,2122,2026-04-21 23:32:01,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,9.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.60,0.00,9.60,0.00
117,20 - Chocoberry - Cafe Cardiff,371bd13d-9678-49b9-b252-bec0d48c94ba,423,2026-04-21 23:31:24,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00
118,20 - Chocoberry - Cafe Cardiff,fceb7cf8-779d-4f13-8026-fdcb51e3cdc0,422,2026-04-21 23:30:21,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,7.00,0.00
119,20 - Chocoberry - Cafe Cardiff,53107b8d-3868-42de-9453-75ed602a635f,421,2026-04-21 23:29:32,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,7.00,0.00
120,20 - Chocoberry - Cafe Cardiff,3df245ac-c8f7-4125-af81-336dbab151e7,420,2026-04-21 23:27:33,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,11.00,0.00
121,20 - Chocoberry - Cafe Cardiff,justeats.qo3j2ltk5emws8ypomnjdq,840004974,2026-04-21 23:25:33,Just Eat,Delivery,Chocoberry Cardiff - JustEat,Just Eat,Paid online,No,,21.00,4.20,0.00,1.69,0.00,0.00,0.00,0.00,1.69,26.89,0.00,26.89,0.00
122,20 - Chocoberry - Cafe Cardiff,a6e39fdd-6cba-4354-b792-ecf5e79acf65,419,2026-04-21 23:23:43,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,1.50,0.00
123,20 - Chocoberry - Cafe Cardiff,ubereats.1D9C7.urbanpiper.1134304106,1D9C7,2026-04-21 23:21:54,Uber Eats,Collection,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,7.50,0.00
124,20 - Chocoberry - Cafe Cardiff,cd42d58b-de54-402a-9c22-eb102c22169d,418,2026-04-21 23:20:36,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,20.83,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,0.00,21.00,0.00
125,20 - Chocoberry - Cafe Cardiff,ed5df850-576f-4d13-9c93-edacf28f1917,417,2026-04-21 23:19:16,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,11.00,0.00
126,20 - Chocoberry - Cafe Cardiff,6b78f72b-472e-42e2-b611-310e5c863e81,416,2026-04-21 23:15:37,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,14.33,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.50,0.00,14.50,0.00
127,20 - Chocoberry - Cafe Cardiff,232d695a-116f-41cb-a7eb-ef387d053c90,415,2026-04-21 23:13:44,In store,Take Away,Chocoberry Cardiff,POS,Mix,No,,34.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,0.00,34.00,0.00
128,20 - Chocoberry - Cafe Cardiff,ubereats.3C5EE.urbanpiper.1134302852,3C5EE,2026-04-21 23:11:42,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,13.00,0.00
129,20 - Chocoberry - Cafe Cardiff,bf93ddd3-1fd7-49e7-b763-68d0286eb03d,414,2026-04-21 23:10:09,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,8.83,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,9.00,0.00
130,20 - Chocoberry - Cafe Cardiff,bc30e0f0-0243-454a-bb83-beab2083463d,413,2026-04-21 23:09:16,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,8.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.50,0.00,8.50,0.00
131,20 - Chocoberry - Cafe Cardiff,deliveroo.4058.urbanpiper.1134302084,4058,2026-04-21 23:05:49,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,12.00,2.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.40,0.00,14.40,0.00
132,20 - Chocoberry - Cafe Cardiff,69961615-17cd-48d4-9808-0317e4c91c62,412,2026-04-21 23:02:04,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,0.00,3.50,0.00
133,20 - Chocoberry - Cafe Cardiff,ff9d9957-001b-4c4f-ad2d-9c21553b2ab1,411,2026-04-21 22:59:09,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,22.08,4.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.50,0.00,26.50,0.00
134,20 - Chocoberry - Cafe Cardiff,ac4165f7-18b1-481d-9ced-210ec62385a6,410,2026-04-21 22:54:49,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,19.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.50,0.00,19.50,0.00
135,20 - Chocoberry - Cafe Cardiff,16a3c2db-4d79-42fd-a9df-77195585ba40,409,2026-04-21 22:53:47,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,3.83,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.50,0.00,4.50,0.00
136,20 - Chocoberry - Cafe Cardiff,ubereats.010D0.urbanpiper.1134300268,010D0,2026-04-21 22:51:26,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,12.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.90,0.00,12.90,0.00
137,20 - Chocoberry - Cafe Cardiff,deliveroo.7680.urbanpiper.1134299687,7680,2026-04-21 22:46:50,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,18.60,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.40,0.00,20.40,0.00
138,20 - Chocoberry - Cafe Cardiff,8f3356d7-5443-471f-a374-8ce470d13cbe,408,2026-04-21 22:38:51,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,0.00
139,20 - Chocoberry - Cafe Cardiff,b27de596-43dd-4d49-8453-cf8a9d7d87b1,407,2026-04-21 22:34:33,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,5.42,1.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.50,0.00,6.50,0.00
140,20 - Chocoberry - Cafe Cardiff,400f22a5-ec21-42c8-8986-0acfa6c5800d,406,2026-04-21 22:33:51,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,9.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.50,0.00,9.50,0.00
141,20 - Chocoberry - Cafe Cardiff,deliveroo.2217.urbanpiper.1134297595,2217,2026-04-21 22:31:44,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,21.40,1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.10,0.00,23.10,0.00
142,20 - Chocoberry - Cafe Cardiff,f8bbb9a6-4f39-4220-8911-2d7273e43886,405,2026-04-21 22:14:38,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,15.00,0.00
143,20 - Chocoberry - Cafe Cardiff,b22ecbe9-6c14-4afb-a39f-c70e28fddef3,404,2026-04-21 22:10:37,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00,0.00
144,20 - Chocoberry - Cafe Cardiff,ab6ab6c5-c9a7-430e-8990-7f1db2ee1fd0,403,2026-04-21 22:09:31,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,2.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00,0.00
145,20 - Chocoberry - Cafe Cardiff,35fc91c7-5db4-42be-98d9-59198b9cb773,402,2026-04-21 22:09:05,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
146,20 - Chocoberry - Cafe Cardiff,e88806e3-ce91-45f6-a00d-f312a43f65c3,401,2026-04-21 22:08:40,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
147,20 - Chocoberry - Cafe Cardiff,945eaaf7-bacd-4351-b853-fdcfd21a72e1,400,2026-04-21 22:08:10,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,16.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.75,0.00,16.75,0.00
148,20 - Chocoberry - Cafe Cardiff,8834da42-62b9-4eb7-a37e-d502c2040287,399,2026-04-21 21:56:40,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,0.83,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00
149,20 - Chocoberry - Cafe Cardiff,435da493-9b95-43d3-9d88-a40ec554dbfa,398,2026-04-21 21:55:42,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,19.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.45,0.00,19.45,0.00
150,20 - Chocoberry - Cafe Cardiff,a6ce5ac0-116a-4cef-9c84-62936f947200,397,2026-04-21 21:53:35,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,12.41,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,12.50,0.00
151,20 - Chocoberry - Cafe Cardiff,5576a38c-764d-4404-9a07-18564450416b,396,2026-04-21 21:53:01,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,8.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.50,0.00,8.50,0.00
152,20 - Chocoberry - Cafe Cardiff,119f1980-c6c2-43a9-be08-980491c129cb,395,2026-04-21 21:51:26,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,20.08,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.50,0.00,21.50,0.00
153,20 - Chocoberry - Cafe Cardiff,e3b8e5ef-3369-4e71-a4f9-1700e7ffbdc8,394,2026-04-21 21:49:41,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,7.08,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.50,0.00,8.50,0.00
154,20 - Chocoberry - Cafe Cardiff,eec6156f-05d8-4420-92b9-f4043200ecdc,393,2026-04-21 21:47:41,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00
155,20 - Chocoberry - Cafe Cardiff,47133811-7795-413c-8f9b-79ef48387c44,392,2026-04-21 21:43:53,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,13.00,0.00
156,20 - Chocoberry - Cafe Cardiff,ubereats.83A1D.urbanpiper.1134288442,83A1D,2026-04-21 21:39:06,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,21.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,24.00,0.00
157,20 - Chocoberry - Cafe Cardiff,d6e76a1f-33ee-4aab-b8b2-d4a4c124d55e,391,2026-04-21 21:38:08,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,15.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.50,0.00,15.50,0.00
158,20 - Chocoberry - Cafe Cardiff,deliveroo.4584.urbanpiper.1134287191,4584,2026-04-21 21:32:30,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,0.00
159,20 - Chocoberry - Cafe Cardiff,deliveroo.2920.urbanpiper.1134286812,2920,2026-04-21 21:30:30,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,9.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.60,0.00,9.60,0.00
160,20 - Chocoberry - Cafe Cardiff,d5eb63f6-e43a-4c07-a586-95c0b2551130,390,2026-04-21 21:28:57,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,12.41,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,12.50,0.00
161,20 - Chocoberry - Cafe Cardiff,33610443-abab-4f66-a6b9-ff032e4223f5,389,2026-04-21 21:18:06,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,7.50,0.00
162,20 - Chocoberry - Cafe Cardiff,ffdfe284-e594-4d33-9d6b-fb0c68bdc7f2,388,2026-04-21 21:17:19,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,0.00
163,20 - Chocoberry - Cafe Cardiff,660c73d0-8fad-4414-8dd4-ad14acbca4b7,387,2026-04-21 21:12:57,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,8.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.50,0.00,8.50,0.00
164,20 - Chocoberry - Cafe Cardiff,8bdb73c8-573b-46e7-8483-9aa85c94a16a,386,2026-04-21 21:11:45,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,8.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.50,0.00,8.50,0.00
165,20 - Chocoberry - Cafe Cardiff,92471d9b-e7f4-4d53-8293-e5f5adb3500c,385,2026-04-21 21:11:15,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,0.00
166,20 - Chocoberry - Cafe Cardiff,4e22ab61-a7fc-4a5b-977b-08697d48b3f9,384,2026-04-21 21:10:42,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,9.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.50,0.00,9.50,0.00
167,20 - Chocoberry - Cafe Cardiff,8b543b1a-e93d-46b4-a97d-48ba2ceda200,383,2026-04-21 21:10:05,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,0.00
168,20 - Chocoberry - Cafe Cardiff,ubereats.A9738.urbanpiper.1134282143,A9738,2026-04-21 21:08:18,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,18.00,2.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.40,0.00,20.40,0.00
169,20 - Chocoberry - Cafe Cardiff,2b195328-f625-4996-9a24-df94552cbe7e,382,2026-04-21 21:04:58,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,16.00,0.00
170,20 - Chocoberry - Cafe Cardiff,b4b3f3b1-33e0-49a6-ad07-ed37866cca4c,381,2026-04-21 20:54:38,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
171,20 - Chocoberry - Cafe Cardiff,70a587c5-4056-4336-980a-163a326644aa,380,2026-04-21 20:54:16,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,14.92,1.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,16.00,0.00
172,20 - Chocoberry - Cafe Cardiff,669f13b8-a1cb-4e37-9612-5c9b0b6010aa,379,2026-04-21 20:48:45,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,20.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.50,0.00,20.50,0.00
173,20 - Chocoberry - Cafe Cardiff,ee8a8b92-408d-40c8-80d3-0ac724aa0dea,378,2026-04-21 20:47:16,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,29.99,6.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,0.00,36.00,0.00
174,20 - Chocoberry - Cafe Cardiff,deliveroo.3251.urbanpiper.1134275152,3251,2026-04-21 20:39:56,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,26.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.28,0.00,26.28,-6.57
175,20 - Chocoberry - Cafe Cardiff,33e045ce-460f-4694-b714-10dd692311a3,377,2026-04-21 20:35:27,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,9.58,1.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.50,0.00,11.50,0.00
176,20 - Chocoberry - Cafe Cardiff,89af7c6c-bfec-45e9-b554-20c06be4c2af,376,2026-04-21 20:27:13,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,0.00
177,20 - Chocoberry - Cafe Cardiff,7084670c-ce99-4631-a268-c5675d121ca9,375,2026-04-21 20:26:43,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,16.33,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,18.00,0.00
178,20 - Chocoberry - Cafe Cardiff,f0aea8a1-bb09-4c01-83b6-83c434e1f677,374,2026-04-21 20:26:12,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,42.66,3.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.50,0.00,46.50,0.00
179,20 - Chocoberry - Cafe Cardiff,51327577-ffa2-4bd0-99b3-f8c147969ecc,362,2026-04-21 20:17:15,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,19.91,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,20.00,0.00
180,20 - Chocoberry - Cafe Cardiff,267ee651-22fa-4e5c-b901-641738c9ac3d,373,2026-04-21 20:15:02,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,4.16,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00
181,20 - Chocoberry - Cafe Cardiff,97de82de-9a2e-4719-afb1-e96a90ef355a,372,2026-04-21 20:10:48,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,28.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.50,0.00,28.50,0.00
182,20 - Chocoberry - Cafe Cardiff,deliveroo.9953.urbanpiper.1134265552,9953,2026-04-21 20:07:04,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,14.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.40,0.00,14.40,0.00
183,20 - Chocoberry - Cafe Cardiff,1603ae39-154b-4158-8777-35d0f74bcc1c,371,2026-04-21 20:06:05,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
